,Value,All NACE branches,Casting of iron,Iron and steel,Manufacture of basic metals,Manufacture of basic pharmaceutical products and pharmaceutical preparations,"Manufacture of cement, lime and plaster",Manufacture of chemicals and chemical products,"Manufacture of computer, electronic and optical products",Manufacture of electrical equipment,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of food products, beverages and tobacco",Manufacture of furniture,Manufacture of glass and glass products,Manufacture of leather and related products,Manufacture of machinery and equipment n.e.c.,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of other non-metallic mineral products,Manufacture of other products of first processing of steel,Manufacture of other transport equipment,Manufacture of paper and paper products,Manufacture of rubber and plastic products,Manufacture of textiles,Manufacture of wearing apparel,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Mining support service activities,Non-ferrous metals industries,Other manufacturing,Other mining and quarrying,Other non-metallic mineral products,Printing and reproduction of recorded media,CHP electricity production,Total electricity production,Distribution and transmission losses,Energy sector,Exports,Final consumption in agriculture,Final consumption in comercial and public services,Final consumption in construction,Final consumption in fishing,Final consumption in households,Final consumption in industry,Final consumption in transport,"Final consumption, total",Gross inland consumption,Imports,Transformation input in other industries,Transformation input in power plants and  heat plants,"Transformation input, total",Transformation output in power plants and  heat plants,"Transformation output, total",Transformation outputin other industries,label,01,02,03,04,05,06,07,08,09,10,11,12
250,0.0,694.1666666666666,0.0,0.0,3.0416666666666665,2.0833333333333335,0.0,371.7916666666667,2.7083333333333335,2.7916666666666665,8.625,102.83333333333333,18.791666666666668,0.0,1.5,4.791666666666667,1.9166666666666667,28.458333333333332,0.0,3.875,36.083333333333336,54.083333333333336,19.041666666666668,9.25,39.125,0.0,0.0,3.4583333333333335,7.083333333333333,0.0,3.4166666666666665,0.0,0.0,296.9139,724.3164,312.6144,51.2883,852.0138000000001,31.7499,0.34890000000000004,777.3492000000001,764.4399,22.6785,2499.8685,1797.1839000000002,2109.7983000000004,0.0,1.0467,1.0467,1649.9480999999998,1724.9615999999999,75.01350000000001,1334.8914000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0
251,0.0,694.1666666666666,0.0,0.0,3.0416666666666665,2.0833333333333335,0.0,371.7916666666667,2.7083333333333335,2.7916666666666665,8.625,102.83333333333333,18.791666666666668,0.0,1.5,4.791666666666667,1.9166666666666667,28.458333333333332,0.0,3.875,36.083333333333336,54.083333333333336,19.041666666666668,9.25,39.125,0.0,0.0,3.4583333333333335,7.083333333333333,0.0,3.4166666666666665,0.0,0.0,296.9139,724.3164,312.6144,51.2883,852.0138000000001,31.7499,0.34890000000000004,777.3492000000001,764.4399,22.6785,2499.8685,1797.1839000000002,2109.7983000000004,0.0,1.0467,1.0467,1649.9480999999998,1724.9615999999999,75.01350000000001,1334.8914000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
252,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0
259,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0
260,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0
261,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0
262,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0
263,0.0,757.0416666666666,0.0,0.0,3.25,2.1666666666666665,0.0,435.625,2.5416666666666665,2.75,10.25,108.54166666666667,21.625,0.0,0.75,5.333333333333333,1.5416666666666667,30.416666666666668,0.0,2.6666666666666665,24.458333333333332,32.125,16.333333333333332,9.166666666666666,34.291666666666664,0.0,0.0,3.6666666666666665,8.833333333333334,0.0,5.125,0.0,0.0,261.675,631.8579000000001,591.0366,49.1949,886.206,30.3543,0.6978000000000001,785.7228,799.6788,22.329600000000003,2574.1842,2021.8755,2612.9121,0.0,1.0467,1.0467,1369.7814,1446.8882999999998,77.10690000000001,1485.6161999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0
264,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0
271,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0
272,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0
273,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0
274,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0
275,0.0,788.6666666666666,0.0,0.0,3.7083333333333335,1.4583333333333333,0.0,438.5833333333333,2.5416666666666665,4.541666666666667,13.666666666666666,109.58333333333333,29.5,0.0,0.8333333333333334,7.625,1.4583333333333333,33.666666666666664,0.0,1.75,14.0,29.916666666666668,17.291666666666668,9.416666666666666,55.333333333333336,0.0,0.0,4.583333333333333,3.75,0.0,5.458333333333333,0.0,0.0,264.81510000000003,556.4955,582.663,53.7306,934.3542000000001,30.005399999999998,0.6978000000000001,792.7008000000001,842.5935000000001,22.6785,2676.7608000000005,1986.2876999999999,2568.9507,0.0,1.0467,1.0467,1444.7949,1512.8304,68.0355,1405.0202999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
276,1149.9,788.875,0.0,0.0,6.25,1.5833333333333333,0.0,412.0416666666667,3.375,5.333333333333333,11.625,121.16666666666667,33.791666666666664,0.0,0.875,7.791666666666667,1.7916666666666667,37.208333333333336,0.0,1.4166666666666667,17.416666666666668,32.833333333333336,17.375,8.833333333333334,56.791666666666664,0.0,0.0,5.083333333333333,4.083333333333333,0.0,5.333333333333333,0.0,0.0,261.32610000000005,563.1246,198.17520000000002,51.2883,939.2388000000001,32.447700000000005,1.0467,777.6981000000001,863.5275,22.329600000000003,2687.5767,2083.9797,2282.1549,0.0,0.6978000000000001,0.6978000000000001,1357.5699000000002,1428.7455,71.1756,1023.3236999999999,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,960.6,788.875,0.0,0.0,6.25,1.5833333333333333,0.0,412.0416666666667,3.375,5.333333333333333,11.625,121.16666666666667,33.791666666666664,0.0,0.875,7.791666666666667,1.7916666666666667,37.208333333333336,0.0,1.4166666666666667,17.416666666666668,32.833333333333336,17.375,8.833333333333334,56.791666666666664,0.0,0.0,5.083333333333333,4.083333333333333,0.0,5.333333333333333,0.0,0.0,261.32610000000005,563.1246,198.17520000000002,51.2883,939.2388000000001,32.447700000000005,1.0467,777.6981000000001,863.5275,22.329600000000003,2687.5767,2083.9797,2282.1549,0.0,0.6978000000000001,0.6978000000000001,1357.5699000000002,1428.7455,71.1756,1023.3236999999999,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,1032.4,788.875,0.0,0.0,6.25,1.5833333333333333,0.0,412.0416666666667,3.375,5.333333333333333,11.625,121.16666666666667,33.791666666666664,0.0,0.875,7.791666666666667,1.7916666666666667,37.208333333333336,0.0,1.4166666666666667,17.416666666666668,32.833333333333336,17.375,8.833333333333334,56.791666666666664,0.0,0.0,5.083333333333333,4.083333333333333,0.0,5.333333333333333,0.0,0.0,261.32610000000005,563.1246,198.17520000000002,51.2883,939.2388000000001,32.447700000000005,1.0467,777.6981000000001,863.5275,22.329600000000003,2687.5767,2083.9797,2282.1549,0.0,0.6978000000000001,0.6978000000000001,1357.5699000000002,1428.7455,71.1756,1023.3236999999999,0.0,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,932.5,788.875,0.0,0.0,6.25,1.5833333333333333,0.0,412.0416666666667,3.375,5.333333333333333,11.625,121.16666666666667,33.791666666666664,0.0,0.875,7.791666666666667,1.7916666666666667,37.208333333333336,0.0,1.4166666666666667,17.416666666666668,32.833333333333336,17.375,8.833333333333334,56.791666666666664,0.0,0.0,5.083333333333333,4.083333333333333,0.0,5.333333333333333,0.0,0.0,261.32610000000005,563.1246,198.17520000000002,51.2883,939.2388000000001,32.447700000000005,1.0467,777.6981000000001,863.5275,22.329600000000003,2687.5767,2083.9797,2282.1549,0.0,0.6978000000000001,0.6978000000000001,1357.5699000000002,1428.7455,71.1756,1023.3236999999999,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,896.3,788.875,0.0,0.0,6.25,1.5833333333333333,0.0,412.0416666666667,3.375,5.333333333333333,11.625,121.16666666666667,33.791666666666664,0.0,0.875,7.791666666666667,1.7916666666666667,37.208333333333336,0.0,1.4166666666666667,17.416666666666668,32.833333333333336,17.375,8.833333333333334,56.791666666666664,0.0,0.0,5.083333333333333,4.083333333333333,0.0,5.333333333333333,0.0,0.0,261.32610000000005,563.1246,198.17520000000002,51.2883,939.2388000000001,32.447700000000005,1.0467,777.6981000000001,863.5275,22.329600000000003,2687.5767,2083.9797,2282.1549,0.0,0.6978000000000001,0.6978000000000001,1357.5699000000002,1428.7455,71.1756,1023.3236999999999,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,882.7,788.875,0.0,0.0,6.25,1.5833333333333333,0.0,412.0416666666667,3.375,5.333333333333333,11.625,121.16666666666667,33.791666666666664,0.0,0.875,7.791666666666667,1.7916666666666667,37.208333333333336,0.0,1.4166666666666667,17.416666666666668,32.833333333333336,17.375,8.833333333333334,56.791666666666664,0.0,0.0,5.083333333333333,4.083333333333333,0.0,5.333333333333333,0.0,0.0,261.32610000000005,563.1246,198.17520000000002,51.2883,939.2388000000001,32.447700000000005,1.0467,777.6981000000001,863.5275,22.329600000000003,2687.5767,2083.9797,2282.1549,0.0,0.6978000000000001,0.6978000000000001,1357.5699000000002,1428.7455,71.1756,1023.3236999999999,0.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
282,877.9,788.875,0.0,0.0,6.25,1.5833333333333333,0.0,412.0416666666667,3.375,5.333333333333333,11.625,121.16666666666667,33.791666666666664,0.0,0.875,7.791666666666667,1.7916666666666667,37.208333333333336,0.0,1.4166666666666667,17.416666666666668,32.833333333333336,17.375,8.833333333333334,56.791666666666664,0.0,0.0,5.083333333333333,4.083333333333333,0.0,5.333333333333333,0.0,0.0,261.32610000000005,563.1246,198.17520000000002,51.2883,939.2388000000001,32.447700000000005,1.0467,777.6981000000001,863.5275,22.329600000000003,2687.5767,2083.9797,2282.1549,0.0,0.6978000000000001,0.6978000000000001,1357.5699000000002,1428.7455,71.1756,1023.3236999999999,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0,0.0
283,885.3,788.875,0.0,0.0,6.25,1.5833333333333333,0.0,412.0416666666667,3.375,5.333333333333333,11.625,121.16666666666667,33.791666666666664,0.0,0.875,7.791666666666667,1.7916666666666667,37.208333333333336,0.0,1.4166666666666667,17.416666666666668,32.833333333333336,17.375,8.833333333333334,56.791666666666664,0.0,0.0,5.083333333333333,4.083333333333333,0.0,5.333333333333333,0.0,0.0,261.32610000000005,563.1246,198.17520000000002,51.2883,939.2388000000001,32.447700000000005,1.0467,777.6981000000001,863.5275,22.329600000000003,2687.5767,2083.9797,2282.1549,0.0,0.6978000000000001,0.6978000000000001,1357.5699000000002,1428.7455,71.1756,1023.3236999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0
284,902.9,788.875,0.0,0.0,6.25,1.5833333333333333,0.0,412.0416666666667,3.375,5.333333333333333,11.625,121.16666666666667,33.791666666666664,0.0,0.875,7.791666666666667,1.7916666666666667,37.208333333333336,0.0,1.4166666666666667,17.416666666666668,32.833333333333336,17.375,8.833333333333334,56.791666666666664,0.0,0.0,5.083333333333333,4.083333333333333,0.0,5.333333333333333,0.0,0.0,261.32610000000005,563.1246,198.17520000000002,51.2883,939.2388000000001,32.447700000000005,1.0467,777.6981000000001,863.5275,22.329600000000003,2687.5767,2083.9797,2282.1549,0.0,0.6978000000000001,0.6978000000000001,1357.5699000000002,1428.7455,71.1756,1023.3236999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0
